generated_question_id,scene_id,file_path,template_id,layer_id,question_text,ground_truth_answer
253,12,12 Cutout 5.jpg,17,1_2_2,"Look at the attached image.
Is wall adjacent to the shower trolley (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",yes
254,12,12 Cutout 5.jpg,17,1_2_2,"Look at the attached image.
Is shower curtain adjacent to the shower trolley (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",yes
255,12,12 Cutout 5.jpg,17,1_2_2,"Look at the attached image.
Is shower adjacent to the shower trolley (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",yes
256,12,12 Cutout 5.jpg,17,1_2_2,"Look at the attached image.
Is wall adjacent to the door (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",yes
257,12,12 Cutout 5.jpg,17,1_2_2,"Look at the attached image.
Is corridor adjacent to the door (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",yes
258,12,12 Cutout 5.jpg,17,1_2_2,"Look at the attached image.
Is toilet adjacent to the floor (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",yes
259,12,12 Cutout 5.jpg,17,1_2_2,"Look at the attached image.
Is sink adjacent to the floor (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",yes
260,12,12 Cutout 5.jpg,17,1_2_2,"Look at the attached image.
Is shower trolley adjacent to the floor (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",yes
261,12,12 Cutout 5.jpg,17,1_2_2,"Look at the attached image.
Is toilet pan or sluice adjacent to the floor (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",yes
262,12,12 Cutout 5.jpg,17,1_2_2,"Look at the attached image.
Is walls adjacent to the floor (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",yes
263,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is private zone adjacent to the guest wc (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
264,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is private zone adjacent to the kitchen (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
265,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is entrance area adjacent to the kitchen (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
266,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is guest bedroom adjacent to the wc (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
267,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is corridor adjacent to the guest wc (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
268,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is guestwc adjacent to the kitchen (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
269,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is living room adjacent to the wc (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
270,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is corridor adjacent to the kitchen (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
271,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is child bedroom adjacent to the living room (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
272,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is living room adjacent to the guest bedroom (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
273,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is public zone adjacent to the wc (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
274,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is kitchen adjacent to the guest wc (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
275,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is living room adjacent to the child bedroom (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
276,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is public zone adjacent to the child bedroom (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
277,3,3 double flat.jpg,17,1_2_2,"Look at the attached image.
Is wc adjacent to the guest bedroom (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
278,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #8 2c06 adjacent to the hk 2c11 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
279,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is sec. office 2a03 adjacent to the dental surgeon office 2a04 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
280,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2ac5 adjacent to the sec. office 2a03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
281,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is dipc decon 2c10 adjacent to the w. staff toilet 2c08 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
282,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #8 2c06 adjacent to the w. staff toilet 2c08 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
283,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2ac2 adjacent to the touchdown base 2c01 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
284,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2ac2 adjacent to the stair 2as1 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
285,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is m. staff toilet 2c07 adjacent to the hk 2c11 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
286,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc2 adjacent to the m. staff toilet 2c07 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
287,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is m. staff toilet 2c07 adjacent to the w. staff toilet 2c08 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
288,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2ac4 adjacent to the dental waiting 1d49 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
289,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is touchdown base 2c01 adjacent to the consult. 2c03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
290,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #6 2c02 adjacent to the consult. 2c03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
291,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #8 2c06 adjacent to the dipc decon 2c10 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
292,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc3 adjacent to the m. staff toilet 2c07 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
293,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2ac4 adjacent to the sec. office 2a03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
294,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc2 adjacent to the touchdown base 2c01 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
295,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is super office 2a02 adjacent to the sec. office 2a03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
296,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2ac1 adjacent to the stair 2as1 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
297,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc1 adjacent to the w. staff toilet 2c08 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
298,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2ac4 adjacent to the dental surgeon office 2a04 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
299,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #4 2a08 adjacent to the dental waiting 1d49 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
300,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is oh dtr 3 2a07 adjacent to the dental waiting 1d49 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
301,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc4 adjacent to the gen. dent. dtr #9 2c09 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
302,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is admin 2a14 adjacent to the sec. office 2a03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
303,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is dipc decon 2c10 adjacent to the m. staff toilet 2c07 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
304,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #8 2c06 adjacent to the m. staff toilet 2c07 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
305,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 1d45 adjacent to the consult. 2c03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
306,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc1 adjacent to the dipc decon 2c10 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
307,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is jan.cl. 2c05 adjacent to the consult. 2c03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
308,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is hk 2c11 adjacent to the m. staff toilet 2c07 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
309,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is dental waiting 1d44 adjacent to the stair 2as1 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
310,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc4 adjacent to the hk 2c11 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
311,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc3 adjacent to the hk 2c11 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
312,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #9 2c09 adjacent to the m. staff toilet 2c07 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
313,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is touchdown base 1d54 adjacent to the dental waiting 1d49 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
314,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc4 adjacent to the w. staff toilet 2c08 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
315,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc3 adjacent to the w. staff toilet 2c08 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
316,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is lounge 2cc22 adjacent to the w. staff toilet 2c08 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
317,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is x-ray alcove 2a12-a adjacent to the dental waiting 1d49 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
318,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc3 adjacent to the consult. 2c03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
319,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc4 adjacent to the dipc decon 2c10 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
320,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc3 adjacent to the dipc decon 2c10 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
321,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2ac2 adjacent to the dental waiting 1d49 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
322,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 1d45 adjacent to the touchdown base 2c01 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
323,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc5 adjacent to the hk 2c11 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
324,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc1 adjacent to the gen. dent. dtr #9 2c09 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
325,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is dipc clean 2c12 adjacent to the hk 2c11 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
326,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is deep decon 2c10 adjacent to the gen. dent. dtr #9 2c09 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
327,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #7 2c04 adjacent to the consult. 2c03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
328,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is jan.cl. 2c05 adjacent to the touchdown base 2c01 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
329,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #9 2c09 adjacent to the hk 2c11 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
330,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is hk 2c11 adjacent to the w. staff toilet 2c08 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
331,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #9 2c09 adjacent to the w. staff toilet 2c08 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
332,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc4 adjacent to the m. staff toilet 2c07 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
333,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is oh dtr #1 2a05 adjacent to the sec. office 2a03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
334,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc1 adjacent to the hk 2c11 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
335,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc2 adjacent to the dental waiting 1d49 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
336,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 1d57 adjacent to the dental waiting 1d49 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
337,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc2 adjacent to the gen. dent. dtr #9 2c09 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
338,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is oh dtr 2 2a06 adjacent to the dental waiting 1d49 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
339,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is m. staff toilet 2c07 adjacent to the dipc decon 2c10 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
340,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is hk 2c11 adjacent to the dipc decon 2c10 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
341,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc3 adjacent to the gen. dent. dtr #9 2c09 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
342,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #5 2a09 adjacent to the dental waiting 1d49 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
343,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc3 adjacent to the touchdown base 2c01 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
344,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #9 2c09 adjacent to the dipc decon 2c10 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
345,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is dental waiting adjacent to the touchdown base 2c01 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
346,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is library/conf. room 2a01 adjacent to the sec. office 2a03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
347,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is super office 2a02 adjacent to the dental surgeon office 2a04 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
348,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #7 2c04 adjacent to the touchdown base 2c01 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
349,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #8 2c06 adjacent to the gen. dent. dtr #9 2c09 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
350,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is gen. dent. dtr #6 2c02 adjacent to the touchdown base 2c01 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
351,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc2 adjacent to the consult. 2c03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
352,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is dental surgeon office 2a04 adjacent to the sec. office 2a03 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
353,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is consult. 2c03 adjacent to the touchdown base 2c01 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
354,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is m. staff toilet 2c07 adjacent to the gen. dent. dtr #9 2c09 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
355,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is hk 2c11 adjacent to the gen. dent. dtr #9 2c09 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
356,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is corridor 2cc1 adjacent to the m. staff toilet 2c07 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
357,22,22 Cutout 9 - Compositional view.jpg,17,1_2_2,"Look at the attached image.
Is dipc decon 2c10 adjacent to the hk 2c11 (""adjacency"" refers to direct proximity)?

Answer ""yes"" or ""no"".",no
358,3,3 double flat.jpg,23,1_2_3,"The attached image shows private zone.
Does this private zone contain child bedroom?
Answer ""yes"" or ""no"".",yes
359,3,3 double flat.jpg,23,1_2_3,"The attached image shows private zone.
Does this private zone contain wc?
Answer ""yes"" or ""no"".",yes
360,3,3 double flat.jpg,23,1_2_3,"The attached image shows private zone.
Does this private zone contain guest bedroom?
Answer ""yes"" or ""no"".",yes
361,3,3 double flat.jpg,23,1_2_3,"The attached image shows private zone.
Does this private zone contain living room?
Answer ""yes"" or ""no"".",no
362,3,3 double flat.jpg,23,1_2_3,"The attached image shows private zone.
Does this private zone contain guest wc?
Answer ""yes"" or ""no"".",no
363,3,3 double flat.jpg,23,1_2_3,"The attached image shows private zone.
Does this private zone contain two corridor spaces?
Answer ""yes"" or ""no"".",no
364,3,3 double flat.jpg,24,1_2_3,"The attached image shows flat.

Does it contain private zone?
Answer ""yes"" or ""no"".",yes
365,3,3 double flat.jpg,24,1_2_3,"The attached image shows flat.

Does it contain administrative area?
Answer ""yes"" or ""no"".",no
366,3,3 double flat.jpg,23,1_2_3,"The attached image shows public zone.
Does this public zone contain living room?
Answer ""yes"" or ""no"".",yes
367,3,3 double flat.jpg,23,1_2_3,"The attached image shows public zone.
Does this public zone contain guest wc?
Answer ""yes"" or ""no"".",yes
368,3,3 double flat.jpg,23,1_2_3,"The attached image shows public zone.
Does this public zone contain child bedroom?
Answer ""yes"" or ""no"".",no
369,3,3 double flat.jpg,23,1_2_3,"The attached image shows public zone.
Does this public zone contain wc?
Answer ""yes"" or ""no"".",no
370,3,3 double flat.jpg,23,1_2_3,"The attached image shows public zone.
Does this public zone contain guest bedroom?
Answer ""yes"" or ""no"".",no
371,3,3 double flat.jpg,23,1_2_3,"The attached image shows public zone.
Does this public zone contain two corridor spaces?
Answer ""yes"" or ""no"".",no
372,3,3 double flat.jpg,24,1_2_3,"The attached image shows flat.

Does it contain public zone?
Answer ""yes"" or ""no"".",yes
373,3,3 double flat.jpg,24,1_2_3,"The attached image shows flat.

Does it contain administrative area?
Answer ""yes"" or ""no"".",no
374,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain two corridor spaces?
Answer ""yes"" or ""no"".",yes
375,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain child bedroom?
Answer ""yes"" or ""no"".",no
376,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain wc?
Answer ""yes"" or ""no"".",no
377,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain guest bedroom?
Answer ""yes"" or ""no"".",no
378,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain living room?
Answer ""yes"" or ""no"".",no
379,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain guest wc?
Answer ""yes"" or ""no"".",no
380,3,3 double flat.jpg,24,1_2_3,"The attached image shows flat.

Does it contain entrance zone?
Answer ""yes"" or ""no"".",yes
381,3,3 double flat.jpg,24,1_2_3,"The attached image shows flat.

Does it contain administrative area?
Answer ""yes"" or ""no"".",no
382,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain armchairs?
Answer ""yes"" or ""no"".",yes
383,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain coffee table?
Answer ""yes"" or ""no"".",yes
384,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain plant?
Answer ""yes"" or ""no"".",yes
385,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain reading human?
Answer ""yes"" or ""no"".",yes
386,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain human having a drink?
Answer ""yes"" or ""no"".",yes
387,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain woman?
Answer ""yes"" or ""no"".",yes
388,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain man?
Answer ""yes"" or ""no"".",yes
389,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain dining table?
Answer ""yes"" or ""no"".",no
390,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain chairs?
Answer ""yes"" or ""no"".",no
391,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain plates?
Answer ""yes"" or ""no"".",no
392,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain knifes?
Answer ""yes"" or ""no"".",no
393,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain forks?
Answer ""yes"" or ""no"".",no
394,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain two doors?
Answer ""yes"" or ""no"".",no
395,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain doorless portal?
Answer ""yes"" or ""no"".",no
396,3,3 double flat.jpg,23,1_2_3,"The attached image shows lounge area.
Does this lounge area contain wardrobe?
Answer ""yes"" or ""no"".",no
397,3,3 double flat.jpg,24,1_2_3,"The attached image shows flat.

Does it contain lounge area?
Answer ""yes"" or ""no"".",yes
398,3,3 double flat.jpg,24,1_2_3,"The attached image shows flat.

Does it contain administrative area?
Answer ""yes"" or ""no"".",no
399,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain dining table?
Answer ""yes"" or ""no"".",yes
400,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain chairs?
Answer ""yes"" or ""no"".",yes
401,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain plates?
Answer ""yes"" or ""no"".",yes
402,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain knifes?
Answer ""yes"" or ""no"".",yes
403,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain forks?
Answer ""yes"" or ""no"".",yes
404,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain armchairs?
Answer ""yes"" or ""no"".",no
